x1,x2,y
0.8727864231314124,-0.3250035349566188,1.0
1.0130687436858237,-0.6258454524037396,1.0
-0.18959747398510296,0.21418720047091672,1.0
-0.49133587559631253,0.5988193179377448,-1.0
0.42055942911109423,-0.38200284083922004,1.0
1.1375175584422097,-0.016290717051921255,-1.0
-0.14438389997424045,0.8329519368387182,-1.0
1.869318767309638,0.10385209554456082,1.0
1.7240404378954288,0.07389972419073076,1.0
1.7135407921242722,0.008108672379696008,1.0
0.6751133177176005,0.8394964754383828,-1.0
1.126003508259457,-0.4652330825721176,1.0
0.3820390330853456,-0.42075301495222717,1.0
-0.18672254278891426,1.2404798002020614,-1.0
0.7056173329788125,-0.41929809814180646,1.0
-1.0073006247934324,0.7999397747932666,-1.0
1.1802197596423516,-0.09821531310781172,-1.0
0.4464307195362602,0.08173927968224007,1.0
0.9107487997844034,0.9284524200076005,-1.0
-0.08898286588956225,0.9157267706006662,-1.0
1.0200191946230621,-0.6126810125841669,1.0
0.8836291622220316,-0.05698760709824501,-1.0
-0.1700312819252145,0.8378062960350634,-1.0
0.3983817286429133,-0.5440272701330607,1.0
0.8407450752756767,-0.4839226490374649,1.0
-1.0919618869778245,0.02790885585655245,-1.0
-0.7989435080098728,0.7853729517951209,-1.0
0.04235870859326753,0.18861673752028033,1.0
1.0486967802210627,-0.4032305794508089,1.0
0.3227008453254082,0.9804421594806438,-1.0
1.0811516859625996,-0.6580644780924769,1.0
-0.763539258129214,0.44642899095306926,-1.0
0.36211536443770065,1.0780255590535228,-1.0
0.37392778746010724,-0.08378743027232605,1.0
1.3544769374714665,-0.27072365364346396,1.0
0.9338082088362075,0.7996776224395633,-1.0
-0.13855973071867367,1.1091639005309557,-1.0
0.010656755067304624,0.8655129062103915,-1.0
0.01936468306523271,1.0708674948099393,-1.0
1.2309465045194017,-0.3600568110899637,1.0
1.872149409534796,0.23394753337008034,1.0
2.173587999167802,0.40934382975379685,1.0
1.1114602194352399,0.07982028580850895,-1.0
-0.7227808693791742,0.6494806424956612,-1.0
-0.8650978694463368,0.07512373334229638,-1.0
1.4152392110925969,-0.5345371993143788,1.0
-0.2907561937127071,1.1016327604573604,-1.0
0.3186221338002878,1.1948532758002104,-1.0
1.0062088223958103,0.6392162693984335,-1.0
-0.20403280501902993,0.11389303502834164,1.0
0.36724094194324725,0.2401480874692269,1.0
1.1443794839290546,0.45098276824552425,-1.0
-1.0959615642716969,0.5820712145033786,-1.0
1.38592455738902,-0.588461079577958,1.0
1.9391141873395625,0.6990176810209243,1.0
1.8759045183238963,-0.37583053146515233,1.0
1.7106435695496245,0.05692593330165575,1.0
-0.3282693329103537,0.8653842636719192,-1.0
-0.9038984381591441,0.7666548142051769,-1.0
2.200655460917593,0.5388409442597804,1.0
-1.092147915707666,0.2359405049245905,-1.0
-0.45413882787883975,0.9543593712018243,-1.0
0.9118882276895954,0.5296626141233164,-1.0
1.779820747999838,0.37362822152056047,1.0
1.1390470484939952,-0.44882378331594025,1.0
0.6218945830550333,0.7539661323167197,-1.0
1.628060801260134,-0.590049131794393,1.0
-0.34897732471555815,1.0316136277527441,-1.0
1.748231612878445,-0.04855401492642111,1.0
-0.9293112260665869,-0.12629246366678976,-1.0
1.912215812886397,0.02931679159537086,1.0
1.5726842615721603,-0.31433308704956864,1.0
0.12530102082353556,0.24497956885783334,1.0
0.7489949636410559,0.7410183292901891,-1.0
-0.9225014625033052,0.18523464732714187,-1.0
1.875521058373435,-0.15556191694459093,1.0
-0.668917666824492,0.8169480313425058,-1.0
0.07139928181639577,0.1911070674203424,1.0
-0.27383895204521264,1.118584155747041,-1.0
-0.15706143012184265,-0.0386377463704453,1.0
0.965608047494592,0.48058283045708095,-1.0
2.2432289666665235,0.3943919838683825,1.0
1.411084701496965,-0.6302948596942074,1.0
1.7747404286536788,-0.49539228689207837,1.0
-0.9663692006753318,0.13523404613579884,-1.0
1.6325839796631927,-0.4408291300702786,1.0
-0.5659214972838997,0.4185130035964454,-1.0
1.5040752852029349,-0.4438882698969977,1.0
-0.11204489583526145,0.9475669979032104,-1.0
-0.17796641986803238,1.1544603362336352,-1.0
1.1148067379393967,-0.2749301238394611,1.0
0.3182546590372382,-0.4053126958239104,1.0
-1.1276915486370362,0.05488500540711151,-1.0
1.4165131895003635,-0.18968424705822817,1.0
-0.885590052029221,0.3400805634828158,-1.0
-0.18023108717277636,1.077012016680344,-1.0
0.25790170898974163,-0.06872579761923653,1.0
0.1068555265996404,1.073860756576005,-1.0
0.0434636589620192,1.2078783065008267,-1.0
0.5917190876825756,0.9011793928579389,-1.0
1.5249804022517814,-0.1788661694788176,1.0
1.4298741236736958,-0.05430411849592787,1.0
0.09808521320438963,1.1611595809097595,-1.0
0.11217697013550972,0.8608260528937082,-1.0
0.5629264575529911,-0.2264315613898872,1.0
-0.4377735688528188,0.907651833917488,-1.0
1.7607505094307392,0.22267258762467562,1.0
0.29945452580801263,0.42083280603120476,1.0
2.0806744543198996,0.2488052386267814,1.0
1.468152576103527,-0.5002501432194478,1.0
2.0934065596334555,0.37191829035856894,1.0
2.26291637735951,0.31546247890244855,1.0
1.1023881378193128,0.5907955961194005,-1.0
1.404498423356754,-0.6094444827278275,1.0
1.6651393007732307,-0.011830767510416215,1.0
0.21851218646947138,-0.034801122298325146,1.0
0.8564335009438865,-0.4333405570267938,1.0
0.025446308721261898,1.0239263578768465,-1.0
-0.7711860608469543,0.04808163617860931,-1.0
-0.5898842271655631,0.5415729914256416,-1.0
-0.17927515667704402,0.8728345935496074,-1.0
-0.6501021384551992,0.8538701578710913,-1.0
0.9794275855746225,0.36795562520332636,-1.0
1.031986602023784,-0.0834429267734762,-1.0
1.1464627782136056,-0.5437829638149219,1.0
1.66011736761156,-0.40500653845931095,1.0
1.9543388261082106,-0.4585289070619363,1.0
1.4697064261807038,-0.32310579145851315,1.0
-0.42498781206861114,0.6037127123581429,-1.0
-0.030789431793160904,1.0683465103916108,-1.0
0.7551611861539853,0.22174898224512618,-1.0
0.24391734350302782,0.8872257096986069,-1.0
1.7173414035979406,-0.40489746906874124,1.0
-0.37975223988163687,1.1056304520656417,-1.0
0.6143246345473731,-0.3867546747043021,1.0
1.105407613787712,-0.048208151866329735,-1.0
0.4407074035275751,-0.0551138791880289,1.0
-1.1125673036724395,0.2931570625274509,-1.0
1.38186538973188,-0.3017054011823216,1.0
0.6048235584652962,-0.17718217728119284,1.0
