x1,x2,y
1.261222996244514,-0.07011515349076458,-1.0
-0.7224890034911229,-2.1114346542269224,-1.0
-2.151092033852528,-2.2352426968024313,-1.0
-0.9271024253537519,-1.256477762519053,-1.0
-2.292110612203393,-1.3654633364009654,-1.0
-1.6934395044244477,-1.025172022189419,-1.0
-1.0933307922253117,-0.45178754272322297,-1.0
-0.6389866977149545,-0.6363462067632537,-1.0
-0.4349832549447338,-0.9759715263296601,-1.0
-0.537699122310231,0.015679271328831623,-1.0
-3.098301532571989,-1.7126349928635132,-1.0
-0.41518661059104656,1.1102190111566612,-1.0
-1.014211462171891,-0.3034145729832288,-1.0
-0.11218877220723844,0.05580412740800722,-1.0
-0.45812659344712725,-2.214734672520861,-1.0
-2.448559754831096,-0.8560279769834396,-1.0
-1.6173972615787773,-0.008024625497177085,-1.0
-1.2991973778691928,-0.29395540423738054,-1.0
-0.05181699723370503,2.810119466767689,-1.0
-2.435313585696459,-2.7720870239904043,-1.0
0.9444299938976912,1.2852297552359468,-1.0
0.2852587406969793,0.8116165446938197,-1.0
-0.8844134382438328,-1.998296689419591,-1.0
-2.678687631613935,-1.7255187890043184,-1.0
-2.051694235276923,-2.0412136589568757,-1.0
-0.060536589644747396,1.0964974863716521,-1.0
0.11214604497004821,-1.5322639966490397,-1.0
-3.6919269300096498,-1.2078744523032123,-1.0
-2.233119610806497,0.32158699159575055,-1.0
-0.8728433887172857,-1.3230048853171728,-1.0
-1.29241964280712,0.6446023846316606,-1.0
-0.5983800813973008,0.27160229857802487,-1.0
-0.12804243728615117,-0.6726847437041961,-1.0
-1.8799868819954049,-2.329652542628481,-1.0
-1.2360816134032977,0.10427098002793445,-1.0
-3.094421386247142,-2.3316141239310784,-1.0
0.00424242064605318,-0.5999177033085956,-1.0
-1.2755643579575136,-0.8958347877280554,-1.0
-0.3683868459089078,0.48712318144357925,-1.0
-0.07667609995711244,-2.106729559475287,-1.0
0.29440921853299473,-0.3020838723212914,-1.0
-2.039581241736204,0.19584357560779297,-1.0
-0.7580029133813198,-1.7528176293868623,-1.0
-1.028302258282812,-1.44489809920061,-1.0
-1.6917328884620209,-1.0047959372635598,-1.0
-2.2823873171254716,-2.311123486332627,-1.0
-3.2947828100210295,-2.2203959067357006,-1.0
-1.5487238491320536,1.0660126364084728,-1.0
-0.8565962298443286,-1.8447288687085757,-1.0
-4.001781569613873,-1.5433219764998614,-1.0
-0.6666208378902287,-1.2625478625224136,-1.0
-1.2379894442081096,-0.39230745950664403,-1.0
-2.7078534527801588,-2.0328437398528694,-1.0
-1.9953217030753199,-0.22285027324666185,-1.0
-1.2744203629613806,-0.05462015181760216,-1.0
-0.9460836845756176,-0.4360904429876097,-1.0
-0.845175119777894,-0.9112603135047502,-1.0
-1.3909244210954483,0.20032832792217747,-1.0
0.22390291922401273,-0.6519516935963279,-1.0
-3.8530146239774017,-2.696009782336465,-1.0
1.8921610709920644,1.2233379111394558,-1.0
1.5055782843498107,0.3807058860908219,-1.0
2.446726146654432,2.2846378924363355,-1.0
0.18915574479992614,0.26003660052688615,-1.0
0.6936970822306892,0.7917997098967753,-1.0
-1.4436192192328399,0.33351549527091495,-1.0
-2.9781283431503995,-2.0488948942073373,-1.0
-1.8243126227764277,0.5248211408559218,-1.0
1.495801276820993,-0.16491168973032422,-1.0
-2.2436595636322263,0.42335429367263844,-1.0
-0.6746063480470269,-0.8914250437869479,-1.0
-0.013342898420759197,1.1058960807100195,-1.0
-2.4889908409367334,-1.5553444716672806,-1.0
0.09285736080064666,-0.7433293641895935,-1.0
0.3370994823643607,0.4363387647695305,-1.0
0.8551767821211325,-0.537961214477491,-1.0
-0.2562536287865428,-0.8350310205436778,-1.0
-0.6990346453452703,-0.14712995548472596,-1.0
-0.9142939172753531,-1.255244730572365,-1.0
-0.6096641927361166,-1.7828548091912562,-1.0
-1.2019963827710574,-1.0238011101305489,-1.0
0.022777817826651114,1.200898555904462,-1.0
-0.10819565422046151,-0.0013396587602662047,-1.0
-2.7963302340433267,-1.701054723644082,-1.0
-0.8223611551777279,-1.2512757596466029,-1.0
-2.415248254000666,-1.6169383904061823,-1.0
0.13338803107868702,-0.8071428158695175,-1.0
1.1312268805564476,1.3134798134640224,-1.0
-1.5834964305361594,-0.23913666628517793,-1.0
-2.1743843274242947,-0.5957030550910254,-1.0
-0.9254989963459497,0.42117863628718344,-1.0
-0.8928324073857444,0.027231660731684038,-1.0
0.4252361782728118,0.7034520164474889,-1.0
1.286381373481921,0.9703000375043069,-1.0
-1.164017897754929,-1.7804362004687255,-1.0
-0.3741015765236695,0.6270392975381041,-1.0
-0.5994146179131393,-1.1786824193725702,-1.0
-2.604802870649014,0.5149461304283678,-1.0
-2.9247818542742277,-1.549206139328219,-1.0
-1.56556540770026,-1.3685773766447624,-1.0
1.971202183111953,1.167821802945452,-1.0
0.6245597472434132,-1.593842459877691,-1.0
1.4130688178607063,-0.930688501989651,-1.0
-1.4432907455061477,-0.47451378406042555,-1.0
-2.432273241338387,-1.9414936472482176,-1.0
1.1761526408652192,-1.1098976839249983,-1.0
1.6347720031247266,0.13329156904453,-1.0
0.047704319544550566,-0.14131265232516033,-1.0
-0.11297088193791482,0.2881108043598708,-1.0
-0.7571533452875201,-0.7446754908816244,-1.0
-1.5245479812017186,-2.921017001616801,-1.0
-1.4407439639141535,-1.4572773108125394,-1.0
-1.1661005077142412,-0.11865110316699023,-1.0
-1.3826861581773588,-2.5025891707847596,-1.0
-0.9710216116434178,-0.6382874616220147,-1.0
-1.053336166667906,-0.3611295913419367,-1.0
-2.385702695587364,-0.21738699451493138,-1.0
0.7134756584018507,0.568607441668177,-1.0
-0.38313438606822103,0.33165519472031546,-1.0
0.5293422853421395,0.9391050100605174,-1.0
0.10998768777320667,-0.7586843469630371,-1.0
0.8263391496921366,0.2760538691069978,-1.0
-2.1480954267516124,-2.1778990790299417,-1.0
-2.6579276417658515,-0.6882968759584935,-1.0
-0.9522560685961079,-1.613436638812654,-1.0
-1.1790622351938214,-1.823082120639624,-1.0
0.4401137706245606,-1.3582476422363499,-1.0
-1.7649382953181232,-2.221662702122929,-1.0
-0.5823952710756678,-1.8081619554537935,-1.0
-1.0167312344941568,-1.9182722654623288,-1.0
-1.3673632096392159,-0.32870544234074295,-1.0
-1.8349617232765136,-1.8610280566040518,-1.0
-0.8744613177806446,2.6666799038558753,-1.0
-3.2997653590602316,-2.444684974804888,-1.0
-0.12507690075751998,-0.2594809590302348,-1.0
-1.1649537687918397,0.3304607452158652,-1.0
-0.8175853941727651,-1.7454205839887647,-1.0
-1.158475247877752,0.1681324527840129,-1.0
-3.62008692264873,-1.8117406297259293,-1.0
-1.6623715588500199,-1.9612813346563147,-1.0
2.300334071391664,2.651938553231109,-1.0
-1.0808533996267455,-0.9152243496182126,-1.0
-0.2731711892091012,-1.8424257418885808,-1.0
-1.9717782987296875,-1.22372986793177,-1.0
-2.2917293317861454,-1.1717243169886402,-1.0
-1.4051965516039586,-1.8903498940202754,-1.0
-0.9779461420148406,-0.8701257450357728,-1.0
-1.7060483216200117,-0.5249412628945241,-1.0
-2.91923079071309,-0.4612848856342059,-1.0
-3.4132957014653473,-3.3190530443784345,-1.0
2.3826347536816,3.8460746632689533,-1.0
0.053653347161816134,-0.8946752181229463,-1.0
-0.3084774550873577,-0.8369526349917393,-1.0
-0.7340115745501257,-2.579160871736298,-1.0
-0.047288594488846925,0.35874208248815953,-1.0
-2.047574204731003,-1.2884918936065206,-1.0
0.4227521445320783,-0.734747381492886,-1.0
-0.5986053027221554,-0.3147840346605305,-1.0
-1.3817168335951773,-3.8042771819761194,-1.0
0.02512841948986444,-1.55171797697452,-1.0
0.19977361109794578,1.3438921432296054,-1.0
-1.8499332433217361,-1.318156335813141,-1.0
-1.7038846509992336,-2.271495704345032,-1.0
-1.8291436224523412,0.7570477201265144,-1.0
-1.1704920254742341,-0.30067197908491206,-1.0
0.08660105209671798,-2.1002879326509474,-1.0
1.5351520175111455,0.8500886498471114,-1.0
-2.598902052747547,-1.666182786145474,-1.0
-1.3962941589337334,-2.564182947771906,-1.0
-2.1619916219155586,-3.3036687711317465,-1.0
-1.2221042440279946,-1.2343532386343838,-1.0
-1.6054628892276388,-0.02161931179029375,-1.0
0.5545840298031577,-1.0422904438933074,-1.0
-0.784902084139651,-1.2579834560307033,-1.0
-5.022066903458493,-4.221612462562038,-1.0
0.06377289310564005,-1.1858351675274268,-1.0
1.6229124719319286,0.4098568906561091,-1.0
-1.967680336011874,-0.2788423001041437,-1.0
-2.338411926613417,-2.0673432662302664,-1.0
-0.8124728222660613,-0.49440975282259847,-1.0
-1.4604205591854251,0.572775139883563,-1.0
-0.7460379674635429,-0.8481942990014592,-1.0
1.4918256398119083,1.2605840109266087,-1.0
-1.2653561075717445,-2.528702497967097,-1.0
-0.6639162927933722,0.27403203237751894,-1.0
-0.042265060314731984,1.2093419707374982,-1.0
-0.1994591939382584,-0.6592193126588582,-1.0
-0.01842986468374863,0.428880502995014,-1.0
-4.100258823641994,-3.1755788198577535,-1.0
-0.7449995118913801,0.5986848855281943,-1.0
-1.4735553019364596,0.15275726022306757,-1.0
-0.12387803584035739,-3.606250098697853,-1.0
-0.4819503840027053,0.63546128085219,-1.0
-0.5569721192955741,-1.7682964923080546,-1.0
0.8071938530874188,-1.4482957328955668,-1.0
-2.213091886609666,0.4026314723479125,-1.0
-3.159063069475586,-0.5673267220178823,-1.0
-2.554130435433512,-1.3384004812812462,-1.0
-3.34015550254209,-2.8937715942419278,-1.0
-1.4101494915253452,-0.18829264013467661,-1.0
