X,Y
-15.0,139.48685661204493
-14.984992496248124,136.6919278441178
-14.969984992496249,139.58094947517674
-14.954977488744372,142.8277502475463
-14.939969984992496,135.54467804733
-14.92496248124062,135.2906296679046
-14.909954977488745,142.29013993237777
-14.894947473736869,138.78936398677553
-14.879939969984992,133.58828915140867
-14.864932466233116,137.38321371964577
-14.849924962481241,133.10631484937437
-14.834917458729365,132.84430390683434
-14.819909954977488,135.42253453303954
-14.804902451225614,126.54925221897312
-14.789894947473737,127.05061484354992
-14.77488744372186,131.44927425780477
-14.759879939969984,129.39546331976644
-14.74487243621811,134.4523657829896
-14.729864932466233,129.31209402719685
-14.714857428714357,127.04401462578261
-14.699849924962482,138.30508883382092
-14.684842421210606,131.28887810836835
-14.66983491745873,132.21181090641485
-14.654827413706853,125.99264534532682
-14.639819909954978,129.26427241976631
-14.624812406203102,131.63588412956173
-14.609804902451225,126.33883513905717
-14.594797398699349,132.19644242532203
-14.579789894947474,128.04216172062598
-14.564782391195598,129.02923283465876
-14.549774887443721,127.54069796361382
-14.534767383691847,137.1083789544356
-14.51975987993997,129.3972443464854
-14.504752376188094,124.97258178381966
-14.489744872436217,132.24602262743102
-14.474737368684343,123.82511108367805
-14.459729864932466,129.2968079932939
-14.44472236118059,120.37576627263735
-14.429714857428714,122.6550209526132
-14.414707353676839,128.50875369690272
-14.399699849924962,130.42894390379607
-14.384692346173086,127.91454476413134
-14.369684842421211,126.52069779054442
-14.354677338669335,125.533320643635
-14.339669834917459,120.57831719558607
-14.324662331165582,123.36792327970942
-14.309654827413707,124.15986521085047
-14.294647323661831,129.9862546061355
-14.279639819909955,126.88780949127275
-14.264632316158078,118.21697156845589
-14.249624812406203,126.32148914956285
-14.234617308654327,123.24107045756405
-14.21960980490245,121.83018311042002
-14.204602301150576,126.74127302459075
-14.1895947973987,128.17548794196333
-14.174587293646823,127.53375753636543
-14.159579789894947,120.20913940010003
-14.144572286143072,122.0867576478446
-14.129564782391196,124.40648376029142
-14.11455727863932,126.74165865176316
-14.099549774887443,120.681054525658
-14.084542271135568,121.61361412931821
-14.069534767383692,117.68963392405252
-14.054527263631815,117.08909633302595
-14.03951975987994,124.88320035336633
-14.024512256128064,126.81745663768257
-14.009504752376188,120.86408072185654
-13.994497248624313,124.92610270969347
-13.979489744872437,122.11859035343223
-13.96448224112056,117.85186759510638
-13.949474737368684,121.63845462101457
-13.934467233616807,126.10576927546771
-13.919459729864933,119.57129488895583
-13.904452226113056,125.7343749296123
-13.88944472236118,108.7582463761268
-13.874437218609305,122.28648852128507
-13.859429714857429,119.10894371320407
-13.844422211105552,117.32682820002401
-13.829414707353678,118.65222809483447
-13.814407203601801,110.09746194226271
-13.799399699849925,116.9318278864589
-13.784392196098048,119.00196878616747
-13.769384692346174,123.24832296656697
-13.754377188594297,115.02711942715558
-13.739369684842421,113.62990462649556
-13.724362181090545,114.62075482671715
-13.70935467733867,120.05352066001947
-13.694347173586793,117.47127104117462
-13.679339669834917,113.8018054259613
-13.664332166083042,117.73872083714535
-13.649324662331166,115.8389913909154
-13.63431715857929,119.09051646965496
-13.619309654827413,112.173204671183
-13.604302151075538,113.43647422463927
-13.589294647323662,112.94462118800847
-13.574287143571786,108.42515022268424
