x,y
5.184918592323186,0.18491859232318575
4.888264048068233,-0.09916027252386003
5.177509500797558,0.20267317174239138
4.883167213636744,-0.07906884282762988
4.878495381138007,-0.07112815278717849
4.7936746406894475,-0.14332415188386705
4.699146442781013,-0.2252154207936211
4.808279994706593,-0.1034327834185133
5.166136304707885,0.2670847372571792
5.014451359202649,0.12807309639531395
4.888840302817044,0.015147407336289609
5.107894044519779,0.2468985477332742
5.008426313752673,0.16014021568284997
5.272582429752224,0.4370176990466505
5.090705199962628,0.26787377386446215
5.050401430935413,0.24031521525393454
4.850440629384736,0.05311149846595545
4.861087011644067,0.07652680834141165
4.963054858134617,0.19127539377969477
5.011548195030956,0.2525612494044
4.694468882425935,-0.051713796271677825
5.130083018171816,0.3967163229946634
4.709522528862651,-0.011016497840505846
4.979923494212748,0.27222378927029556
4.772040270840779,0.07719150925013948
5.096738187406806,0.41475195903480777
5.167344331637031,0.49823219459760293
5.041667026435625,0.3854405070612657
5.4760569836082755,0.8327275764216034
4.796474341100724,0.1660535087860948
4.85738693912362,0.23988611249883568
5.284674705736839,0.6801052837249233
4.95332647026905,0.3616998198701147
5.02161146424023,0.4429389205034094
5.214901549184508,0.6491944151799778
4.8744183427200865,0.3216878895111636
5.007823568198089,0.46808103481340413
4.947645626841515,0.4209022202472685
5.292174152479358,0.7784410475516523
4.920677123354583,0.41996546285183955
5.0222525532166955,0.5345734477521455
4.762277566831331,0.2876420948455878
5.032749645601596,0.5711688533353039
4.604657615014506,0.15614251648107458
5.262939649027487,0.8275012259859007
4.821479820193508,0.399129022121214
5.212965563369119,0.8037133074350009
4.94389673807518,0.5477539091126029
5.21717308930007,0.8341505397800141
4.841352896926079,0.47146144693034264
5.1250692872834716,0.7683197244779689
5.0667446839021135,0.7231477635102375
4.9281096225315055,0.5976760673075786
4.687049653952271,0.3697901541550748
5.115593450703563,0.811518664069949
5.067785077031693,0.7769056287502707
4.989436488079521,0.7117629707644296
4.652638718399858,0.38818169206461595
4.719655395097635,0.4684253871290718
4.516081668844761,0.2780891739770291
5.168949658024327,0.9442051383129937
4.903332840558134,0.6918467253543554
4.998879346837735,0.8006620327625079
4.960914494731064,0.7759763456495624
4.935633764082785,0.763985111078775
5.041421253299207,0.8830723946495416
5.0652843457389505,0.92024554688815
5.046520553313098,0.9148020468480028
4.952216679324329,0.8338286649488482
5.036538904102846,0.931491548612767
5.020316376856888,0.9286198141147883
5.291547774352238,1.2132121052624616
5.180722627949989,1.1157579204337154
5.0194248889038136,0.9678411778741994
4.869015685487006,0.8308229728244163
4.866987817337988,0.8421960718653049
5.060255973250336,1.048875130708346
4.693509695763257,0.6955496587861276
5.25500120567028,1.2704718437611089
5.243168514056812,1.2720796635632694
5.278662760059933,1.321024224149972
4.926190521349788,0.9820120699874506
4.937529072790285,1.006820442711578
4.81251280534454,0.8952837000334027
5.075842258775337,1.1721023484396842
4.942428060504555,1.0521869820524088
4.956173257448786,1.0794406144644793
5.042250506616037,1.1790358693365128
4.98067188243932,1.1309847877304984
5.097231439150882,1.2610813904841245
4.663167760069227,0.8405642274978737
4.801720344511071,0.9926727646470588
4.975003913668928,1.1795216896595002
4.67682832789798,0.8949208294024683
5.042743459837693,1.2744200230043907
4.780463306091985,1.0257332335351006
4.73503874861829,0.9939113093949787
4.891182162464289,1.1636665920517726
4.7433257028281535,1.0294312031009223
5.159726563489107,1.4594623026962035
4.8364935863453065,1.1498686990876883
4.896639315219646,1.2236629024276426
5.0746874795420585,1.4153686084528985
4.897468854689085,1.251816558824516
5.114183547185276,1.4822068263292636
4.781650487999379,1.1633583081758885
5.135048581462147,1.5304498749130109
4.805690968161955,1.2147946333248199
4.8254480712262,1.2482629727125618
4.937552980267552,1.3740879488408737
5.38073268873878,1.8309965212926889
5.030070278425099,1.4940717379616726
5.124773906097393,1.6025217217055232
4.431966740177455,0.9234696070113041
4.908702532291679,1.4139691115492095
4.995416796153709,1.514455715055305
4.943138891178432,1.4759587429456031
5.331318157615416,1.8779275014495806
4.8691005090300505,1.429507870091407
4.664510205488777,1.238724074875259
5.068192143364078,1.656220978090394
4.998105953151857,1.5999581761286106
4.880767938858832,1.4964519388717321
5.247585066796408,1.8771091984855566
4.709616071779607,1.352988655618875
4.758417536074237,1.4156468583507273
4.953182820449548,1.6242771332431354
5.014007052762359,1.6989745739253215
4.932171080197541,1.6310199933342735
4.340227193578738,1.0529656480255465
4.687340787424848,1.4139768982298346
4.912731014812744,1.6532728627157751
4.639400755215948,1.3938563866287026
5.2770219844941195,2.045399411480227
4.950208971047681,1.732516171302942
4.739906846386402,1.536151763219097
5.361939081536657,2.1721296238479315
4.954132594363209,1.7782766366275558
4.3891577233681955,1.22726310561401
5.239418646143798,2.0914931739340274
4.936277937297243,1.8023293817101194
5.000944169470933,1.88098026708078
5.195242064847127,2.0892705177052733
4.657052583569489,1.5650810591852449
4.971175388491698,1.8932115198134332
5.2520024864227475,2.188053871819045
4.941355666778187,1.891429870019087
4.640449655550103,1.6045542057884299
4.862356046566697,1.8404984383194725
4.8439367263155555,1.8361244194454989
4.934081268769949,1.9403216884670593
4.821689021243216,1.8419895580064443
4.9275481333631665,1.9619161429821677
4.616707465113962,1.665150268650942
4.682176788372688,1.7447016721443245
4.747741869936754,1.8243560854962146
4.783941224776723,1.8746519888957585
4.500122600530036,1.604937095181168
5.108834995653824,2.2277603679926177
5.641893193601803,2.7749365559492163
4.713179489116297,1.8603479189411294
4.768741889883807,1.9300424297852254
4.6358024957007995,1.8112421533909513
4.91591884615039,2.105504594437108
4.7918182260483535,1.9955570028179348
4.824335446253808,2.042234154453896
4.985236609081864,2.2173021167044014
4.789282553081763,2.0355216931460394
4.614958406313598,1.8753779768493826
4.63641854874426,1.9110253127750159
4.483047273825977,1.7718479593521703
4.823029895304389,2.1260311952868762
4.669095579982005,1.9863041523255138
4.68003665527742,2.0114591228141117
4.853471469885771,2.1991144203588906
4.671377357331942,2.031247343379555
4.637835031045746,2.0119385701845656
4.988816860016903,2.377160434626197
4.791486581581234,2.1940766388868242
4.810168485849966,2.227011437908312
5.175017665618991,2.6061198893013615
4.686161385787776,2.131529222764505
4.891185949620473,2.3508257063453066
5.280089200963467,2.7540071486579936
4.812532434892664,2.3007348095308346
5.012167660634296,2.514660662927029
4.7008833852115925,2.217673180591463
4.953584047008962,2.4846767656149886
4.795702678730006,2.341104415392511
4.509138830798979,2.068855645024547
4.707145193075694,2.2811831090322117
4.879555105409072,2.4679201119108565
5.164290770652517,2.7669888211455316
4.941914357811649,2.558951370358806
4.429507258987884,2.060889116254435
4.6815123973883095,2.327244946627326
5.0767266503184025,2.736815703356337
4.437558536543747,2.11200986976609
4.974283732194937,2.6631030865319514
4.544407281217029,2.247600362129585
4.744325815540699,2.4618982930061835
4.456808047956474,2.188765556454798
5.049822203126804,2.796170341626489
4.737431294362623,2.498175626306981
5.217315737657443,2.9924617909508435
4.545076156585095,2.3346294235793184
4.703992387737635,2.50795832521831
4.799624734947238,2.618008764120378
4.740361136256622,2.5731686427352356
4.669113018825838,2.516349352616637
5.203769887560205,3.0654403630503966
4.509833282895935,2.3859431788401038
4.736776873131411,2.6273314326384853
4.761749442749877,2.6667538732701863
4.814546685141675,2.7340061584540942
4.568904440245743,2.502824092444927
4.997719062224031,2.9461039937077365
4.963810074887398,2.9266653503438875
4.491403613947578,2.468734262343121
4.627108038653041,2.6189190532194986
4.83538884472059,2.841685182943087
4.551419739261876,2.5722063228665655
4.74939253622393,2.7846742511658404
4.610108100536776,2.65988979698775
4.6312355072004205,2.695521999537145
4.768732772531167,2.847528839323285
4.7328721450058095,2.826182529004121
4.607747883791294,2.715577291916056
4.4784175091654514,2.600770612494749
4.18289633065727,2.319777764415493
4.852227131837728,3.003641495384122
4.689713263169007,2.8556651199863228
4.696416673459302,2.876910551142531
4.432925577513943,2.627965967759136
4.318668489995739,2.528259848588922
4.718432980166387,2.942579726972558
4.34557722337996,2.584283742332183
4.757486831497466,3.0107574705860407
4.4215322513386175,2.6893713226003553
5.051193835962907,3.3336056154704803
4.70041331101126,2.9974020388626426
4.587163820894581,2.898733701202591
4.840580205443881,3.1667354063257935
4.8575476651553116,3.198292318722575
4.393795702567065,2.7491339049150945
4.590942927733324,2.9608787389313957
4.7072930898752565,3.0918305339564807
4.577755716555114,2.976898781506503
4.562978970383535,2.976731608136158
4.466654145407222,2.895020271826449
4.47912263063653,2.922106125512362
4.636687038979777,3.094291746017277
4.6559653053733046,3.128195032183099
4.43847437947851,2.925332897567394
4.590148024214088,3.0916390689757134
4.519111994101819,3.035239264807477
4.3520672127144655,2.8828343725039454
4.544828793123123,3.0902394689956796
4.83460307785656,3.394660860661955
4.590504514419404,3.165212958849041
4.752320701002537,3.3416833255806866
4.729526742763221,3.333547029838336
4.40612713944794,3.0248085351840595
4.25458233002679,2.887928244395027
4.957012247838332,3.605026054608463
4.338079773017461,3.0007648097495916
4.29975276988191,2.977112337918238
4.443103094746907,3.135140459203571
4.480141714392382,3.186860104151404
4.846477635210172,3.5678802429114844
4.661216938440041,3.3973069204736057
4.570677815295025,3.3214582917930393
4.733035477363461,3.498509532192659
4.537274003563754,3.31744468431779
4.635993274904671,3.4308635928965994
4.173846759254929,2.983419689509768
4.292098710625569,3.1163771918729575
4.520839337548773,3.359826272215714
4.6858810169718,3.5395792711754988
4.640312619534768,3.508725023075556
4.21588231789146,3.0990116642458054
4.326626195492799,3.2244752418064166
4.020417002293513,2.932988469374552
4.644146888063117,3.5714434603754492
4.6613311675075195,3.603355493164108
4.498519756063171,3.4552744468195367
4.103871934987649,3.075359566235422
4.811258513521387,3.7974816242819456
4.408665065882372,3.4096261588005805
4.50181967560468,3.5175212169427086
4.587487637836605,3.617932057467837
4.724497197205268,3.7696868886083066
4.624630007583893,3.684567327836651
4.122633500462992,3.1973207702368747
4.383194602574077,3.4726341061282486
4.69123970070312,3.79543368587887
4.286953826485637,3.4059045047008283
4.261912275650806,3.395621821894415
4.455878361787315,3.6043489146140657
4.684473701594049,3.847707363119129
3.9739381447766626,3.151936980670538
4.196486331934082,3.3892523714173954
4.350880988523959,3.558416224362523
5.004193918876448,4.22650030737632
4.6479283635403466,3.885007824543007
4.030471344867868,3.282325761745473
4.316251916824947,3.5828831364756875
4.2170608762904,3.4984707091339367
4.621294573857692,3.9174847938306847
4.04315901814653,3.354131362698263
4.3579924029473345,3.6837485730354276
4.367251329737158,3.707792989823362
4.490142726631266,3.8454715046773598
4.367501436910869,3.7376189243746367
4.606771681742414,3.991679433573718
4.492444631536051,3.8921441661729927
4.464546136663238,3.8790389360284117
4.2509080332865965,3.6801955427834256
4.355710404212808,3.7997940327219837
4.264750921156531,3.7236320410325288
4.712261491929011,4.185941438996704
4.279319424643875,3.7677994981952403
4.230288687534392,3.733570150325297
4.635340606437336,4.153424684684426
4.360436678370877,3.893324561748546
4.444985864635772,3.992678706273226
4.590618661900752,4.153117578379162
4.447224037457406,4.024530108807152
4.5588262671311535,4.15094053682916
4.138919426122232,3.7458429010893886
4.2431401461122,3.864873796710878
4.374459787642482,4.011004547674138
4.384141627278616,4.035498393981489
4.22163409879951,3.8878037328464026
4.27855973274293,3.959543058239085
4.296110781696547,3.9919085861776145
4.231004506396852,3.9416175408269463
4.983195700265224,4.708624679035066
4.137084021207934,3.87732962213309
4.4530485247186045,4.20811138903781
4.442075158014294,4.211955890387876
4.30849031091395,4.093189479422331
4.455341953578109,4.254860089720403
4.393391708296188,4.207729306988894
4.036347724284846,3.8655052438606203
4.432476888509074,4.276454750715602
4.286367960800257,4.1451665507992095
4.331403215695067,4.2050228820611535
4.23223998923969,4.120681043959794
4.236188183246407,4.139450901718818
4.320038165873774,4.238122786907507
4.510203567085874,4.443110292900081
3.9999117163627744,3.947640712586244
3.756211139061583,3.718762534732332
4.321321782595979,4.298695670160933
4.145939975797905,4.138136411112672
3.9263156770069343,3.933334679335666
4.43375546484476,4.455597016860102
4.39820716167819,4.4348712094613285
4.128895716593451,4.180382169634243
3.9836170610909845,4.049925792288183
4.076512834524764,4.1576436801863315
4.46237436038236,4.558327120225868
4.285456204949538,4.396230642102672
4.290236789189783,4.415832630190915
3.924166251702693,4.064583186501565
3.924678942026252,4.07991662398474
4.173478078256697,4.343536124149663
4.220307385721754,4.405185375737997
4.325930217091594,4.5256276948348795
4.0017198368933355,4.216236309383531
4.2450036284077415,4.474338566082027
4.251667083669517,4.495819920383695
4.099780714637994,4.358750847667884
4.390921805719944,4.664708595762877
4.326736657820677,4.615339428997068
4.44910774886143,4.752525788716446
3.938555489325205,4.2567880488305265
4.067749373485396,4.400795667041068
4.255864383523814,4.603723588960181
4.152889039948826,4.515560298528562
4.0546594855639695,4.432141901984202
4.067814131521661,4.460106773916177
4.062392981907008,4.469494881848555
3.9915695382456198,4.4134796907483
3.948804007101761,4.385521370623505
4.130972916275622,4.582496412720771
4.4426997569375954,4.909028271659553
3.9642297642147613,4.445362146018745
4.449444359651013,4.945379420796907
4.4877496264178784,4.998486142623152
3.740970776126866,4.266507486569605
3.9314387443823664,4.47177435170438
4.092913693792517,4.648046864102548
4.162861795664021,4.732791158541031
3.787173029749655,4.3718971782462095
3.968102321867371,4.567619812513113
4.02483590542532,4.6391452582305375
4.084586995726706,4.713686694185979
4.208219194662921,4.852107685758869
4.08879454117669,4.747470235383806
3.8302176470970988,4.5036789183856705
4.374012825642783,5.06225801148291
3.841568755697388,4.544596157063083
4.0910142299086445,4.808822111282031
4.336234994794694,5.068821584170287
3.9036105774948417,4.6509740663839265
4.121223215448437,4.883361758883528
4.266270766880632,5.0431824834200345
4.034236248263902,4.825919219996349
3.9483377243609645,4.754789996910357
4.027605612770565,4.848825195300792
3.949757850783713,4.785742716003575
3.7695363748024135,4.620284458970614
3.9884734805393243,4.853982683469575
3.7980809541610157,4.678349139227216
4.119223794502827,5.014248788644341
3.6652148108533895,4.574994404580412
3.9928633157785445,4.917395263177548
3.971234952517297,4.910516971256582
3.9972559511521397,4.951285722487472
3.66696884692061,4.635744015700937
3.8096449309217664,4.7931631055950366
3.6883086597481904,4.686567412367253
3.9059134125256687,4.918910278754273
3.725517858420204,4.75325033753908
3.7906274490984826,4.833093004011511
3.7488228419591816,4.806018899199661
3.9348509319295286,5.006774881666529
4.06106337256505,5.1477125686098555
3.907669668446931,5.009041428259566
3.9299840079011124,5.046075612596973
4.078774111283776,5.209582805640337
3.7013791401965577,4.846902132660173
4.12549148962739,5.2857259523201865
3.813629525888362,4.9885725946152215
3.986625085957625,5.176273860213252
3.756477279936062,4.960828822912145
3.9550746763855456,5.174126014978006
4.152030335324551,5.3857784601408865
3.9330632073339853,5.181505072700696
3.741400423833294,5.0045329478033995
3.559547372790909,4.837367437151559
3.998059900799756,5.2905643510799285
4.048835723990438,5.356021369468724
3.898054380730656,5.219917994443142
3.991735347510795,5.328273666259019
3.829263159747759,5.180472884106775
3.9374552528162905,5.303333047142811
3.7685685055132776,5.149110997953907
3.5554942416908166,4.950698024190379
3.8767659460346535,5.286627574344597
3.6610631920950722,5.085579185781982
4.196238245555983,5.635405088010164
3.42820360128302,4.882017739727189
3.782492139253704,5.250949984751749
3.529339702356868,5.012437629822714
3.7845946136871205,5.282328961893678
3.4701654868971934,4.982532558485396
3.7704819274100156,5.297477988897947
3.705968323079038,5.247589604871148
3.9556060808377063,5.511848777234118
3.617379630355304,5.18823989956121
4.0196359437352935,5.605109907870435
3.9367561053904336,5.536839850498681
4.037719788749497,5.652409364808501
3.61238232179844,5.241673742729397
3.9345473809934672,5.578436624670949
3.4485058314326014,5.106988839694483
3.9985773157809783,5.671649994438465
4.154560509930757,5.8422187287784855
3.568869300735367,5.271108893561602
3.7209684717956564,5.4377852363925765
3.282652844729374,5.014042542903446
3.8610558195623597,5.607014177144798
3.7858787083852414,5.546401415242563
3.486663516258963,5.261746226303623
3.8803732518868856,5.670011583088015
3.7747449700407554,5.578934504434968
3.4272482154613355,5.24598449916364
3.36139904121543,5.1946775844302255
3.6176484112719796,5.465464688304137
3.633825110636292,5.496174559902329
3.5281744847001857,5.405052508739524
3.8128319044960763,5.704233869982391
3.5760407981688256,5.481962035921491
3.8182736954861687,5.738709500481773
3.2417132697725384,5.176658901156508
3.5500493371491064,5.499500018247405
3.2070339960971976,5.17098491442812
3.3507072735784367,5.329153580864487
3.3745117358266583,5.367448548006518
3.473184616862337,5.480607014102928
3.401817694390647,5.423720721099269
3.571423881724712,5.607802546561281
3.495738721886537,5.546587997775904
3.3858620274960427,5.451176851640406
3.5331681572970175,5.612943431188423
3.4346044681499737,5.528835057582896
3.465644560860364,5.57432529594438
3.2752999716363638,5.398425646808925
3.487933399442464,5.625498773481737
3.2609244860681206,5.412924282105931
3.6992912546313184,5.865720160166173
3.395112330511295,5.5759649974215035
3.7036514280165593,5.898922472573432
3.624579786087356,5.834263788968492
3.284790012876612,5.508881519179283
3.6830092816111724,5.921502800865786
3.3982839821298962,5.651173988313551
3.571422359534946,5.838703291085072
3.7177034492142362,5.999369709042323
