x,y,label
-0.007358098442200145,-3.0378731385820856,1
9.211428902558659,2.6704151580537303,0
5.7119030689824815,7.9671333740225325,0
3.5785357471525856,5.715598182552979,1
-3.5037017529210157,6.904978365783196,0
-3.5040876746207577,4.540533867371478,0
-5.070662205308809,5.0764250322856395,0
7.858818332398963,7.587130425045109,0
3.617840187891341,-2.005311858253025,1
5.329161244736728,1.8307994182902476,1
-5.670648091267161,-2.4606489308863644,0
9.51855763459191,9.802688127946352,0
7.319082252806748,9.104949434985812,0
-2.6025742291475815,-5.369171018103906,0
-3.09080052468639,5.289202760251015,0
-3.065527842345059,8.803973078650653,0
-1.1321241126473964,-3.1107944779626635,1
2.3961029061158055,3.0871236888420714,1
0.9111202982738522,8.64781276140867,0
-1.3403337568313294,-5.4568643426272185,0
3.7896463155580715,5.158724275949439,1
-3.7680982295673306,-1.2424158820391877,0
-1.3256856234365095,8.790339126024486,0
-0.13821050730093276,9.536931922645884,0
1.2971197474725749,9.108263825814943,0
6.562815382288218,1.5874274665194203,0
-2.8052194854662442,7.792682415829015,0
2.2277510146177857,7.512790376561126,1
3.4786331017926795,-0.8943924281079099,1
-5.256793396480036,7.2626475864108375,0
3.720717630423014,-5.407877844552118,0
-3.2716140210033355,3.5403180557128486,0
-4.959174512235528,-2.319858603396751,0
9.182168596053332,-4.070929827563539,0
9.45011252919295,-4.7687487739326535,0
6.934357569863378,5.140620414050236,0
-1.126179693226069,-0.5620005797109418,1
-4.437246175897858,5.596268344460183,0
4.94772842419451,-4.954298547216922,0
1.0424398998336208,-0.9553545947102347,1
-4.047388242483539,2.6318606780053955,0
1.922830561780323,6.651570637423417,0
-5.449783662156506,-0.8999599530868814,0
8.549126433260513,4.0142620229921455,0
-1.8595202943997293,8.175643971778994,0
4.6003565496637115,3.853811010916873,1
-1.0126227825694247,-2.2726484039418597,0
2.321088338844973,-5.609587495095392,0
2.7473644694924744,7.921581982414878,0
-3.0423287115915674,-5.659689426393806,0
9.513354044232937,7.9952267629471905,0
6.402125173777833,2.4629941444353918,1
9.031983065027026,9.025083176206339,0
8.317237606842381,6.780531772378646,0
3.5663996609773623,9.9669457685334,0
8.74998776036987,-0.3886109527726376,0
-4.584119967169288,6.27501262289803,0
-2.864274201293677,0.4308946177478745,1
-5.276363377431391,1.6780099248625415,0
-0.7947147077877705,4.040087411493921,1
0.21883663503171213,7.97883382698142,0
-1.6584154916176654,9.745335507188722,0
7.2598001464308695,6.292374621832291,0
-0.29194677290257154,0.6842685146773402,0
-1.5050478450019078,0.7417120364331229,1
2.6831373305319755,5.801316825422264,1
-3.7452124004037977,-2.1795656677071626,0
6.835151692064635,-4.2324141898976855,0
-4.807189701123667,-0.3260454777475754,0
9.790190985608277,-1.4041761335346923,0
6.355916308746519,-1.2590700727041586,0
-2.8205490954532415,-2.262275983201441,0
-5.911646126022362,-5.32650896581821,0
7.0473828552773465,-5.714017044265379,0
5.309717501561874,9.803558235776505,0
5.664114688655797,0.8443701397737975,1
6.340325546975132,0.14922635455490685,1
-4.815285572254554,4.8743565230891175,0
-0.26454834329163823,-2.5079377941589733,0
-4.146095047597925,9.199378943203605,0
7.809654814009496,6.581520230648833,0
3.9727700292409267,-4.569423963003848,0
-0.705631602357613,0.6812924125588538,1
-4.983066395423622,8.065892920994635,0
-1.0242828525494048,9.115712356662565,0
-0.7970668475720473,1.4784241799979156,1
5.673698853409025,3.8145822273713232,0
4.20091954168341,-3.3274568625267964,1
8.195403881221225,9.858698018191625,0
1.5554388025911887,-2.2932527778649057,0
-4.086492064987173,9.08370838616201,0
5.41191659556792,4.394346383877895,1
6.172560777870359,3.723788718061746,1
2.9804351611119397,2.2030161762641374,1
6.335474879272976,-2.309283012515861,0
1.900729541830252,-3.175551487911868,0
2.363725270111905,-2.4722206548771943,0
0.8406562937367941,-3.0169878056919277,0
-5.593293972094477,6.473351577068053,0
-4.273737168107129,-0.39799585333231846,0
-5.497133029012252,-5.074517174985658,0
4.182566580220486,9.505642082252981,0
-0.9703043027787732,8.140574159414811,0
2.1371310586352443,8.844036531123407,0
8.521063582817488,9.918525162342965,0
-2.011324333618001,-3.2176760124882033,0
0.5661267685700757,0.3398723024425401,1
6.088818216688779,6.131815611265461,0
-2.3392293521340406,5.136329888860676,0
-4.768321442739312,-3.537665498562319,0
-1.3639767533797116,7.053329999849884,1
-3.4204594039359293,-2.4089508506134294,0
8.875162437481169,-2.4189181628380307,0
6.929926073030671,2.591590766294617,1
4.1344601041667755,3.4870389574672505,1
7.943369443003483,3.281379325404979,0
6.858753230385831,-4.536210601635922,0
-3.0148790578234266,8.039373802086086,0
8.280943975839644,-1.750399318580703,0
2.6294758706504116,-3.927761259475133,0
6.9190424826250005,8.219969277903635,0
8.337460798775892,9.290423971676054,0
-0.911944400450178,7.79404187624721,0
-4.239169207557172,6.952257195598049,0
-2.353037399328933,4.483871690224348,0
0.833724618020101,2.813717929746229,1
7.08823625475989,-4.608211841417438,0
7.771689332101495,0.5352514091311793,0
-5.888765911500949,-0.03698372780297632,0
2.1719568412410517,-1.8439394598347807,1
0.6785760503804639,5.574721819017359,1
-2.446275032468316,1.934011761260333,1
-4.082154122661075,-4.703260545477633,0
-0.5981572575419527,-2.4770687688030186,0
9.086555262600307,4.932140218553535,0
-0.8287530876679163,-4.781906248155197,0
2.3006499478938576,7.619310624780299,0
5.248303342322846,1.9223444322235892,1
-0.1819263619312963,1.689385237226368,1
9.54851332353537,3.4785245545522816,0
9.39915671907378,7.194895454802387,0
-1.9714832667941735,-0.4350526735649112,1
1.9559760942781672,4.848258440945017,1
-1.1859470429316854,3.051711423932657,1
-1.4425520899605182,-1.7275476772892588,1
-5.409808842327475,8.058079781682528,0
3.7530293436783495,6.75881634571085,0
2.042864371661784,4.535229354534808,1
-5.17633998000017,7.60930766550787,0
-1.541656572214217,7.876707215356838,0
8.53225417546646,5.333807627440557,0
-2.1670097493284413,7.392213253818753,0
-3.6816820465404305,5.159543386708538,0
1.8312441644410082,4.882252348164807,1
9.770407265769611,3.897782051442949,0
-2.1271156558159934,6.04346623292226,0
4.754168758494057,-3.462318315310821,0
6.185913845259481,8.093932147182855,0
-2.1977992961216053,7.949496443923712,0
5.651461577789753,-5.532043471447054,0
-0.1154698764919484,7.213068009036203,1
4.116893289497272,-3.938082120424877,0
4.136475372174315,-0.6380983318537297,1
2.5723949451961357,5.896132100665724,1
-4.555363679129467,-3.4278416632270687,0
7.3648399294278075,7.087472385904995,0
-0.8675189604522267,7.314146847323871,0
-3.0157038336023323,2.1194837401733793,1
-5.347597735123777,-5.897826052530663,0
3.454287091011869,-1.4073898692013955,1
4.841029789476519,3.8708306940118753,1
-5.734594737154302,9.698978848438776,0
2.1934889327884957,4.109016432266694,1
-2.3760675968329927,-1.8431427029734433,0
4.322764646551198,4.144091249593782,1
-3.210137135920137,2.6397660754536876,0
5.055003809639455,6.4775263224182975,0
0.18776554080859853,-4.2883097787686655,0
8.987679819787752,6.176446440032448,0
-3.799664893664108,2.6602652588177644,0
-0.5429383831958638,9.407872061743914,0
-4.184423660150575,-0.5300453433810226,0
8.795097892457004,4.12195029014317,0
8.037429654095696,8.91244968816028,0
-1.8729339565575103,-4.359844352149132,0
4.559744736546865,8.995655795783218,0
7.075555203219453,5.006171556813014,0
2.8832129855913973,-4.9146070543172495,0
2.4744092536961038,-1.18458292885094,1
-2.130363345592773,5.330753418324505,0
-4.510355715105613,-4.922390376499653,0
8.355452127253228,3.3147273628203724,0
8.406688914613287,-0.46587108875269223,0
4.129623316372287,3.9346482842796338,1
-0.5755233432207891,-5.268127458999794,0
-0.4126468061974258,7.94458889843802,0
5.61529086192383,9.57582350683835,0
8.353764159241234,9.502045684571064,0
8.193382788241877,5.994429307886795,0
6.478008733721982,-3.9186201579098885,0
4.272506338468604,6.132211134864361,1
-4.653760560079219,-5.606609336659176,0
-3.4139405744861797,-5.646023175536044,0
8.376867016433268,-0.8222364936073401,0
3.702864954553439,1.818291046474652,1
-5.852847174133926,6.326518684924691,0
-4.376455314143486,4.932726025704083,0
4.616028305728893,1.1344433020279734,1
-5.919014658460501,-1.621973339493346,0
-3.4270711773200215,9.953992002523378,0
2.779740629865378,0.8189008357755672,1
5.070323163083092,1.2221923892748077,1
4.4313801520416085,-3.382018860933293,0
-2.4116910486310434,6.71695277999887,0
5.394867541560574,5.098915612503818,0
-2.204014600051199,-2.4676861953798337,0
-0.7936048294517164,-4.681903270146517,0
5.943862481888386,4.8879888331954096,0
4.394126384755435,4.472179428498164,1
7.587574567906847,-1.6278475680286508,0
4.521806276805494,9.213816996006566,0
3.092937653367546,-3.5830737315055963,0
-4.50120371475052,0.9173568166816306,0
-0.11654715104906366,9.097854722681582,0
-1.7567621170923928,0.7156370708179569,1
-2.096165705934663,4.216415162625369,1
9.56816887603913,0.36151036740470843,0
0.2895635946681665,-1.6125567624212795,1
8.272744882833813,9.743642367357252,0
4.098218015956206,0.5493441010406883,1
6.716980856666375,8.30558725886615,0
2.042193489683074,-2.320726305742621,1
3.2304621540217457,-2.590324735598667,1
1.8802831011018224,-5.501854673847818,0
-2.876112195231288,4.426669206014161,0
